Word,Weight
similarly,-0.9829943026326223
simple,-0.8918399002324912
simply,0.0
sincere,0.0
sink,0.0
site,0.11912101528755548
situate,0.0
skewer,0.0
skiing,0.15932202999683742
skip,-1.3185759194984787
sky,-0.2515485662100089
slide,0.8298445895239109
slip,-0.7039242168563578
slipper,0.0
slope,-0.3121366683899449
slow,-1.9040060634638425
smallest,-1.3996784173470398
smallish,-0.5178568237950042
snack,-0.6631908736978567
snow,-0.5199077381685926
snowboard,0.0
soak,0.0
soap,-8.435932384476418e-05
social,-0.039480903268800424
sock,0.0
sofa,0.015945608548802677
softness,-0.7832619506108611
solo,0.5618323053632402
somewhat,-0.24363005204991925
soon,1.1182598376236013
soothe,0.0
soothing,0.0
sophistication,0.0
sorry,-1.1281750830305584
soundproofing,0.0
soup,0.036698068195857594
south,0.40634599055861265
souvenir,0.0
spacious,0.5171363615205851
spade,0.0
speaker,0.0
special,-0.00040655529424827273
specially,0.0
specialty,0.0
specifically,0.0
spectacular,0.13622765314450225
speed,0.0
speedy,0.0
spend,1.0758511226212557
spending,0.0
split,0.0
splurge,0.879004632305873
spoiled,0.0
sponge,0.0
spot,0.0636260676618054
spotless,0.0
spotlessly,0.0
spread,0.0
spring,1.3506062770760283
staff,0.6804318976677504
stain,0.0
stair,0.0
stale,-0.00016313886731582805
standing,-0.6026301605739118
starbucks,0.6559756516401533
states,-0.466827806444797
steak,-1.1198871387610074
steam,0.008960602552887434
step,0.0
stick,-2.000258392012112
sticky,-2.0
stiff,0.0
stock,0.0
stone,0.0
stop,0.5095884913504862
store,0.2956260421036206
story,0.0
stove,0.1549475246169686
straight,-0.20561357906406408
stranger,0.0
strategically,0.0
stream,0.0
street,0.07149476501282948
strength,0.0
stressful,-0.5539411323496044
string,0.0
stroll,0.0
strongly,0.0
struggle,-0.9538514784532881
study,0.12198097622238827
stuffy,0.0
stunning,0.053355707533742885
stylish,-0.00015515966965717887
subway,1.2807991794395037
suffer,0.0
suffice,0.0
sufficient,0.12198097622238827
suggest,-0.7189488169267988
suggestion,0.0
suit,0.0
suite,0.5013470015873052
summer,-1.630139835536749
sun,-0.3784296274886349
sunday,0.0
sunrise,0.15958431724911878
sunroute,0.0
sunset,0.0
super,-0.0002495489543929974
superb,-0.08330722491901085
superior,0.0
supermarket,1.0971466883165713
supper,0.49023852985424893
supply,0.0
support,0.6538860582220691
surely,0.0
surpass,0.0
surprise,-0.0002108954399535623
surprised,0.8679318557584894
surprising,-0.46799984136043404
surprisingly,-0.09606680931863558
surround,0.0
surrounding,0.45015118897970147
sushi,-0.9056423597901226
suspicious,0.0
susukino,-1.047436876617976
sweet,1.999872138909152
system,-0.00021376763971869828
tad,0.0
takayama,0.015303190856854271
taki,0.0
talented,0.0
tanukikoji,0.0
taste,-0.5250207804288923
tastefully,0.0
tasty,1.3798262194550588
tatami,-0.025992612091594213
team,0.536614369552807
tear,-0.00043195272099314506
technically,0.0
teenager,0.0
temple,0.6609391763623063
tempura,0.2300911180464533
tend,0.0
tenjin,0.0
tennoji,0.8530425645065433
teppanyaki,0.47625904296448424
teramachi,0.0
term,0.0
terminal,-0.4389461783592656
terrace,0.0
terrible,-0.35606696360010964
terrific,0.9405701118483687
thank,2.0
thankfully,0.0
that,-0.517583291966141
theme,0.036698068195857594
thorough,0.0
thoroughly,0.0
though,-9.975643723547645e-05
thought,-0.5821286873762688
thousand,0.0
thumb,0.3426117851726177
thus,1.2808290389171677
thw,0.0
ticket,0.0
tidy,0.5615068881626244
tile,0.0
tip,0.0
toast,0.0
tobu,0.0
toddler,0.0
toei,0.0
together,0.0
toilet,-0.22278770294101524
toiletry,0.0
tokyu,0.028384768952647556
ton,0.0
tonne,0.0
tool,1.0
tooth,0.0
toothbrush,0.8154131279529827
toothpaste,0.0
top,-0.7242410844485405
totally,0.059763555558282194
touch,0.0
tough,-0.3344148961471659
towel,-0.5960501062167697
tower,1.9039331906813644
town,-0.4219024081160173
toya,0.0
toyama,0.8925249701265856
toyoko,0.30308178617336
track,-0.06030939093761644
tradition,0.10437134699713353
traditional,0.3311944610200088
traffic,-1.289525608572698
trail,0.0
train,-0.00959416698516602
training,-0.15718291324033576
tram,-0.3121366683899449
tranquil,0.213232529941905
tranquility,0.0
transfer,0.0
transit,0.0
translate,0.0
translation,0.0
translator,0.0
transportation,-0.2861923279569584
trash,-0.7977405772481472
traveller,0.5230955991896449
treasure,0.0
treat,0.4951127917231749
treatment,0.0
tree,0.6609391763623063
trek,0.0
trip,-0.00034566760925058837
tripadvisor,0.25004792061847847
triple,0.1148544095092493
troublesome,-0.2870190260914092
true,0.32116644052996
truly,0.18717388333792237
tsukiji,0.0
tsuruga,2.057421893189973
tub,-0.00016802846586205789
tube,0.9236346070674399
tuck,0.0
turn,-0.5739203038554841
tvs,0.0
twin,-1.0762042764020774
type,0.008960602552887434
ueno,0.0
ugly,-0.5139751927912377
umbrella,0.536614369552807
unable,-0.48789115872750277
unacceptable,-0.06013366850325099
unbeatable,0.0
unbelievable,0.0
uncomfortable,-2.432710724926631
underground,0.9415439476257027
unfriendly,-0.11844270980640127
unique,2.0
united,0.0
universal,0.0
unlimited,0.3533984479466399
unload,0.0
uno,0.0
unobtrusive,0.0
unreasonable,-1.0453383245150096
unsure,-0.033183396140876766
unusual,0.0
unwind,0.036698068195857594
upgrade,0.21065090261602215
upper,-0.6805309970123747
upstairs,1.518878442204731
urgently,0.0
useful,1.0336826253145144
useless,-0.954956919797783
usj,0.0
usuki,0.0
vacation,0.0
valet,0.0
valley,1.5044478406417112
value,0.791535686336853
vanity,0.0
variety,0.8203620943421452
various,0.05549889001077109
veggies,0.0
vending,-0.5324687045328117
venture,0.0
venue,0.0
video,-0.09606680931863558
villa,-0.09777793043611696
village,0.3901837563621716
virtually,-0.13651677197694212
visit,-0.00034339938873592657
volcanic,0.0
voucher,0.0
waffle,0.0
waiter,0.0
waitress,-1.3856126097968264
waive,-0.1463846586514661
walking,1.0389067961175644
walkway,-0.9124877425723151
wander,0.0
wardrobe,-1.5208282326680531
warehouse,0.0
warm,-0.005418446578167924
warmer,-0.3939888957837083
warmly,0.0
warning,-0.3121366683899449
wash,0.0
washer,0.0
washing,0.22249088977203813
washington,0.0
wasnt,0.536722923589793
waste,-0.9898631684334739
waterfall,0.0
wave,0.0
wedding,0.0
weird,-0.0003269643863545261
welcome,-0.6325671341231942
well,1.1918944158990632
westerner,0.0
wet,-0.36533269003875746
wheel,0.20145926395761676
white,0.16956592878579146
wide,0.0
wife,0.0
willing,0.3879858652433169
wine,-0.024456592802067578
wing,0.0
winner,0.0
wise,-0.7996382008156604
wish,-0.2790472559781654
woman,0.0
wonder,0.0
wonderful,1.368295294154795
wonderfully,0.0
wood,0.0
wooden,0.0
worker,0.0
working,-0.6669559989840026
world,-9.706403479026182e-06
worry,1.9799287276712152
worse,0.0
worst,-0.6072003005699114
worth,0.932422611553152
worthwhile,0.0
worthy,-0.7709962675793335
wouldn,-2.6266941837720306
write,-0.09227547160605226
wrong,-0.36302981225906805
year,0.517812032102023
yellow,-0.5682998650666393
yokohama,0.0
young,0.0
younger,0.0
yukata,0.05549889001077109
yummy,0.0
