hotel_id,comment_id,sentence_num,sentence,date
1,487,2,Room was nice and felt more western than anywhere else we stayed here.,2017-04-02
1,487,3,It was incredibly busy in the lobby all day nonstop.,2017-04-02
1,487,4,"Concierges gave us some conflicting info about a day trip to Hakone when we asked at check in and then when we headed out, so that was a bit strange.",2017-04-02
1,487,5,"We decided not to chance a day trip there, which we were looking forward to.",2017-04-02
1,487,6,Shuttle to Shinjuku station is always crowded.,2017-04-02
1,487,7,expect to line up early.,2017-04-02
1,488,1,I booked this hotel for a last minute trip to Tokyo and no regrets at all.The staff was very welcoming and gave us a room on a high floor with amazing views.Breakfast was very good.excellent connection to the Underground from the hotel.,2017-04-02
1,488,2,A good place to stay.,2017-04-02
1,489,1,I stayed here one night with my wife.,2017-04-02
1,489,2,"I have had some opportunities to come to St. George's Bar in Hilton Tokyo with my clients and wherever I come to Hilton Tokyo, I had been eager to be accommodated here.",2017-04-02
1,489,3,I booked suite room and enjoyed drinking at executive lounge.,2017-04-02
1,489,4,The room was spacious and good amenities.,2017-04-02
1,489,5,Staff in executive lounge was so courteous and provides us with various refreshments.,2017-04-02
1,489,6,I'm really satisfied here.,2017-04-02
1,490,1,Just wrapping up a four day stay.,2017-04-01
1,490,2,All around excellent service by well trained staff that look after you in all aspects of your stay.,2017-04-01
1,490,3,I ended up here by accident during Sakura season when the place was teeming and was impressed by the personal attention and service provided me.,2017-04-01
1,490,4,Highly recommended.,2017-04-01
1,491,1,Hilton Tokyo Shinjuku is one of the Best Hotel which I have ever stayed in Tokyo.,2017-04-01
1,491,2,"The room is very spacious, beautifully-décor, neat and tidy.",2017-04-01
1,491,3,The service of the staff is simply awesome and excellent.,2017-04-01
1,491,4,You do not need to remind them and you automatically obtain your items at the possible shortest time.,2017-04-01
1,491,5,There is complimentary shuttle service from the hotel to Tokyo subway station.,2017-04-01
1,491,6,You need not have to rush to take the shuttle service as Hilton Tokyo provides this kind of service every 20 minutes' interval.,2017-04-01
1,492,1,"We really enjoyed our stay in Hilton Tokyo, the location is not far from Shinjuku Station.",2017-04-01
1,492,2,Staff of this hotel are very friendly and professional.,2017-04-01
1,492,3,I stronly recommend this hotel to everyone who would like to Tokyo.,2017-04-01
1,493,1,The Hilton Tokyo offered all of the traditional service you would expect from a hotel of its calibre.,2017-04-01
1,493,2,We greatly appreciated the instant upgrade when we arrived as it allowed our family to relax at the end of a hectic day.,2017-04-01
1,493,3,The Hilton offered a welcoming sanctuary from an alive city.,2017-04-01
1,494,1,"Visited the Hilton Tokyo in October, simply a good hotel at a convenient location with very attentive staff.",2017-04-01
1,494,2,Everything in the room worked as expected and the breakfast choice was good.,2017-04-01
1,494,3,Executive lounge was very busy.,2017-04-01
1,495,1,Very high-graded hotel in Shinjuku.,2017-03-31
1,495,2,"Even there is around 20mins from JR Shinjuku station, a shuttle bus is available every 20mins.",2017-03-31
1,495,3,The most good impression is that there is an underground passageway to assess Oedo and Marunouchi lines which are very convinent for tarvel.,2017-03-31
1,495,4,The service of hotel is very impressive.,2017-03-31
1,495,5,All the staffs are very patient to answer the enquires and requests.,2017-03-31
1,495,6,"As living in 38 floor which is the highest floor in the hotel, the view is very good.",2017-03-31
1,496,1,Never disappointing.,2017-03-31
1,496,2,Added a fabulous high tea and dessert buffet in afternoon.,2017-03-31
1,496,3,Gym undergoing extensive renovation.,2017-03-31
1,496,4,Temporary set up very disappointing Dinner in Metropolitan always amazing.,2017-03-31
1,496,5,And VIP Diamond courtesy breakfast a truly unique Japanese meal,2017-03-31
1,497,1,Attended a conference here so was only in Tokyo for less than 48 hours.,2017-03-31
1,497,2,This is a huge Hotel but is totally full as it's a good location and clearly popular.,2017-03-31
1,497,3,"Breakfast here is good, typically Hilton with the Japanese and Asian twist.",2017-03-31
1,497,4,I had one buffet lunch during the conference and standing by the Sushi as they made it on the spot was such a dangerous place to stand as OMG it was so good.,2017-03-31
1,497,5,"Good service, good attitude - good one Hilton!",2017-03-31
1,498,1,We stayed here with family for 5 nights.,2017-03-30
1,498,2,Loved the hotel and the staff right from the reception to the concierge to the bell desk to the bar and restaurants.,2017-03-30
1,498,3,We arrived early and had booked connecting rooms for my family.,2017-03-30
1,498,4,We got one room immediately on arrival at 11 am!,2017-03-30
1,498,5,it was such a good gesture since we had a long flight from India.,2017-03-30
1,498,6,The other connecting room wasnt vacated by the guests so took a tad bit long.,2017-03-30
1,498,7,Breakfast is absolutely amazing with a perfect spread of everything you need.,2017-03-30
1,498,8,The staff is just amazing.,2017-03-30
1,498,9,Helped us for everything wih a smile.,2017-03-30
1,498,10,It is about 7 minutes from Shinjuku station and the hotel has a free shuttle ebery 20 minutes.,2017-03-30
1,498,11,i would stay here again.,2017-03-30
1,498,12,It diaginally opposite the Shinjuku park and our kids loved walking around there.,2017-03-30
1,498,13,it also has few super markets outside as well as a few restaurants.,2017-03-30
1,498,14,It also has an airport shuttle to and from Narita airport.,2017-03-30
1,498,15,they are happy to help you book taxis and restaurants and even shows!,2017-03-30
1,498,16,Absolutely 5 star treatment.,2017-03-30
1,498,17,Fully recommend it for families !,2017-03-30
1,498,18,We went there for a spring break and cannot stop talking about the hospitality of this hotel!,2017-03-30
1,499,1,Very high-graded and luxury hotel around shinjyuku area.,2017-03-30
1,499,2,Available for complementary shuttle service from shinjyuku station every 20mins.,2017-03-30
1,499,3,A little bit far from station and hard to find bars and convenient stores around the hotel.,2017-03-30
1,499,4,"However, enjoy everything at the hotel.",2017-03-30
1,500,1,I only stayed for one night as I was getting a plane to Kyoto the next day.,2017-03-29
1,500,2,I had never stayed in such a large hotel before so I was immediately impressed just by the aesthetic alone.,2017-03-29
1,500,3,"When I got there, check in was easy, they took my bag to my room for me and then I was off to my room in the elevator.",2017-03-29
1,500,4,The room was very nice as were the people working.,2017-03-29
1,500,5,The airport shuttle picks up right outside the hotel so it's very convenient if you have another flight to catch.,2017-03-29
1,501,1,A 5 star hotel from Hilton in Shinjuku.,2017-03-29
1,501,2,"If you are coming from Narita Airport, take the airport limousine bus which drops you right in front of the hotel.",2017-03-29
1,501,3,The room size is big by Japanese standard with a comfortable bed.,2017-03-29
1,501,4,There are a few restaurants in the 2nd floor while the bf is served on the ground floor next to lobby.,2017-03-29
1,501,5,"The hotel is not near to the Shinjuku Station, about 15 to 20 mins walk away.",2017-03-29
1,501,6,Service is top class.,2017-03-29
1,502,1,This hotel is not only a pristine and attractive property - both in common areas and the rooms - its staff goes out of their way to assist patrons in every way possible.,2017-03-29
1,502,2,"Virtually every staff member has some degree of English fluency, which is extremely helpful.",2017-03-29
1,502,3,"We had one meal in each of the hotel's restaurants and if our server was not able to fully communicate with us, another server was promptly brought in.",2017-03-29
1,502,4,"While the prices were at premium levels in these restaurants, the meals were excellent.",2017-03-29
1,502,5,The hotel brunch has the most variety of any that I have seen with both Western and Asian foods.,2017-03-29
1,503,1,"After arriving from a red eye flight and a little early for check in, the Hilton team took care of us with an upgrade to the executive floor, got us into a room early.",2017-03-26
1,503,2,Thanks again for that.,2017-03-26
1,503,3,The room was outstanding with an awesome view of the city.,2017-03-26
1,503,4,The Executive lounge had perfect service as well as an enjoyable breakfast.,2017-03-26
1,503,5,I cannot stress enough how incredible and helpful the service was at every turn.,2017-03-26
1,503,6,Will definitely be returning.,2017-03-26
1,504,1,The absolute worst customer service I've ever received at a Hilton hotel.,2017-03-26
1,504,2,TERRIBLE CUSTOMER SERVICE from the concierge and front desk team.,2017-03-26
1,504,3,My new husband and I stayed at the Hilton Tokyo for 6 nights on our Japan honeymoon and they made sure we wouldn't forget this hotel in the most negative way possible.,2017-03-26
1,504,4,"On our last night, we decided to stay in and order delivery from an outside service.",2017-03-26
1,504,5,Our delivery arrived at 10:30pm and we received an email stating the hotel would not let them in and the food could not be delivered.,2017-03-26
1,504,6,What's troubling to my husband and I is that no one contacted us to tell us they turned our delivery away when we could have gone downstairs to pick it up.,2017-03-26
1,504,7,"We called the front desk and they blamed concierge, then proceeded to transfer me to room service.",2017-03-26
1,504,8,We went downstairs to the front desk and the front desk told us to go the concierge.,2017-03-26
1,504,9,"The concierge, Motohashi, tried to ""help"" us by fiddling with his computer and calling the delivery service back.",2017-03-26
1,504,10,"After 35 minutes of arguing with the delivery service, they decided the company was not going to redeliver.",2017-03-26
1,504,11,"I asked the concierge next to him, Murakami, if he could call the manager.",2017-03-26
1,504,12,He got on the phone and started talking in Japanese and laughing.,2017-03-26
1,504,13,This made me feel very terrible and I made sure to tell him that and he smiled.,2017-03-26
1,504,14,Murakami was of no help and went on his computer to stay away from our situation.,2017-03-26
1,504,15,My husband stayed with the concierge and I went to the front desk to ask for a manager.,2017-03-26
1,504,16,"The night manager, Taniguchi, came out 10 minutes later and seemed as if he already knew our situation.",2017-03-26
1,504,17,"The concierge told him that they already allowed the delivery service in, which was NOT AT ALL what happened and there was a serious miscommunication.",2017-03-26
1,504,18,"By this point, it was close to an hour since our food had originally arrived.",2017-03-26
1,504,19,Taniguchi offered to give us 50% off the room service menu.,2017-03-26
1,504,20,This angered us even more because we made a conscious effort to not order from room service because of how expensive it was.,2017-03-26
1,504,21,"Then after some argument, he offered us a better deal that would feed us for the night.",2017-03-26
1,504,22,"He walked us up to our room and awkwardly invited himself in to watch us look at the menu and reiterate the situation by saying it was miscommunication between the concierge, him and us.",2017-03-26
1,504,23,Wtf. It was terrible and this is our lasting impression of the Hilton Tokyo.,2017-03-26
1,504,24,Our food arrived at 12:15am.,2017-03-26
1,504,25,"Along with this situation, the shower door is a terrible design; a less than half glass door that allows all the water to fall on the floor while you shower.",2017-03-26
1,504,26,"The bidet is great, although it doesn't have the seat warmer unlike the Hilton Tokyo Odaiba and Sheraton Grande Bay Tokyo.",2017-03-26
1,504,27,"Some good things about this trip, we were gifted a bottle of wine to celebrate our honeymoon and had a king bed on the 33rd floor.",2017-03-26
1,504,28,The shuttle to shinjuku station is helpful and the underground tunnel passage to the train station is a great perk.,2017-03-26
1,504,29,Location is away from the crowds.,2017-03-26
1,504,30,"All in all, I would not recommend this hotel to anyone celebrating anything.",2017-03-26
1,504,31,They will find a way to make your stay an unpleasant one.,2017-03-26
1,505,1,"The Hilton at Nishi- Shinjuku has been around a long, long time.",2017-03-25
1,505,2,"But it does not show its age, having been updated several times and meticulously maintained in between.",2017-03-25
1,505,3,"The staff are very good, very professional and always ready to help the guest in any way.",2017-03-25
1,505,4,"I was treated very well there, and I am not at any special level with the Hilton program.",2017-03-25
1,505,5,"The room was great, spotlessly clean and up- to- date.",2017-03-25
1,505,6,The bed linens and towels were top- notch.,2017-03-25
1,505,7,There was also a great view of the first corner of the start of the Tokyo Marathon.,2017-03-25
1,505,8,"The food is classic Hilton, which I think has the best food for a major hotel chain.",2017-03-25
1,505,9,They really put a lot of effort in and it shows.,2017-03-25
1,505,10,Location: superb.,2017-03-25
1,505,11,"For joggers, the Shinjuku Central Park is across an intersection.",2017-03-25
1,505,12,"The hotel is a 900m walk (a bit more than ½ mile) from Shinjuku Station, the world’s busiest train station, about half that distance from the Oedo subway line’s Tochomae station, and even closer to the Nishi- Shinjuku station of the Marunouchi subway line.",2017-03-25
1,505,13,"The hotel runs a shuttle us to Shinjuku Station, where you can get JR, Odakyu and Keio train lines.",2017-03-25
1,505,14,There is also access there to the JR Narita Express.,2017-03-25
1,505,15,"To get to Haneda Airport, it’s a toss- up between taking the Oedo line to Daimon (Hamamatsuchou) and connecting to the monorail, vs.",2017-03-25
1,505,16,taking the JR Yamanote line to Shinagawa and connecting to the Keisei Haneda Express train.,2017-03-25
1,505,17,Getting anywhere from Shinjuku is easy.,2017-03-25
1,506,1,This is an average Hilton.,2017-03-25
1,506,2,"Even as an Honores member, we were not made to feel as if we were any different than anyone else.",2017-03-25
1,506,3,The location is a plus.,2017-03-25
1,506,4,The staff did not do anything to make us feel as if they were happy to have us.,2017-03-25
1,507,1,This is a great place to stay and people are so nice.,2017-03-24
1,507,2,I suggest you stay in the executive rooms where the amenities rock!,2017-03-24
1,507,3,Subway and trains are close.,2017-03-24
1,507,4,I would suggest contacting the hotel on transportation from the airport.,2017-03-24
1,507,5,A cab will cost about $250.00,2017-03-24
1,508,1,We enyojed our stay at the Hilton in Shinjuku very much.,2017-03-24
1,508,2,We loved the japanese curtain-doors very much.,2017-03-24
1,508,3,"Clean room, great view to the City even if the Hilton is not the highest building in the neighborhood.",2017-03-24
1,508,4,The Staff was frendly and helpfull.,2017-03-24
1,508,5,"Exept for the concierge, they were so busy on the telefone most of the time you could not reach them.",2017-03-24
1,508,6,We will most definitly come back again.,2017-03-24
1,509,1,Some friends and I stayed at this hotel when we spent a few days in Tokyo after a cruise which ended in Yokohama .,2017-03-22
1,509,2,We could not be happier with our choice of hotel.,2017-03-22
1,509,3,"The warmth of the welcome we received on our arrival was evident throughout our stay as our every wish and query were addressed readily and efficiently by friendly, helpful staff.",2017-03-22
1,509,4,"Our room was spacious, clean and very comfortable.",2017-03-22
1,509,5,The breakfast buffet included a variety of both Japanese and Western items and was a delight for those wishing to start their day by enjoying the best of two worlds!,2017-03-22
1,509,6,We left this hotel after four days totally impressed by its excellent service and staff.,2017-03-22
1,510,1,This is definitely 5-stars hotel.,2017-03-22
1,510,2,I try to stay here when I'm visiting Tokyo.,2017-03-22
1,510,3,"The amenities, personnel, food, lounge - everything is just perfect!",2017-03-22
1,510,4,"You can enjoy daily happy hours at business lounge, - drinks and your favorite japanese food.",2017-03-22
1,511,1,We had an excellent stay at Hilton Tokyo.,2017-03-20
1,511,2,"Because we are Diamond Members, we got upgraded and were allowed access to the club lounge.",2017-03-20
1,511,3,We also had free breakfast included.,2017-03-20
1,511,4,The breakfast in the lobby is just a bigger version of the club lounge breakfast.,2017-03-20
1,511,5,Both were good.,2017-03-20
1,511,6,The employees in the club lounge were very helpful and got my family a reservation in the all booked buffet downstairs.,2017-03-20
1,511,7,We were desperate to eat and they squeezed us in!,2017-03-20
1,511,8,Much thanks to Andrea!,2017-03-20
1,511,9,We will be back.,2017-03-20
1,511,10,This was a very good location!,2017-03-20
1,511,11,Just one tip- make sure you book your taxi/transportation to the airport or next hotel ahead of time.,2017-03-20
1,511,12,They did not have any big taxis available on our departure date.,2017-03-20
1,511,13,We had to take two taxis to the next hotel.,2017-03-20
1,512,1,Stayed here for 3 nights on business.,2017-03-19
1,512,2,"Location is excellent, about 15 minutes walk to Shinjuku Station, where you can find lots of shopping and eating, and when youvare nack, you find the quietness which I really like.",2017-03-19
1,512,3,"Big and clean room, Hilton service.",2017-03-19
1,512,4,"Quite busy with lots of travellers,esp during breakfast.",2017-03-19
1,512,5,"I did not like the lobby area, which is dark, where you have breakfast.",2017-03-19
1,513,1,I was at an industry award party and the service and western food was excellent.,2017-03-19
1,513,2,I have appreciated in particular the very good waiters and the fish carpaccio and excellent desserts.,2017-03-19
1,513,3,Highly recommended for a business convention or reception for an important customer.,2017-03-19
1,514,1,We Loved our stay at The Tokyo Hilton.,2017-03-18
1,514,2,"We chose a nicer hotel for a new city, and we didn't regret it.",2017-03-18
1,514,3,The staff went above and beyond to make our stay fun and memorable.,2017-03-18
1,514,4,"We loved our upgraded room, and the execute lounge.",2017-03-18
1,514,5,"We even loved the diamond lounge, what a special treat!",2017-03-18
1,514,6,Our room was spacious and loved the bath/shower room!,2017-03-18
1,514,7,Great robes too!,2017-03-18
1,514,8,Our favorite spots in the hotel were the second floor bar and room service.,2017-03-18
1,514,9,What a treat!,2017-03-18
1,514,10,"Definitely recommend the concierge, they designed evenings out we didn't soon forget!",2017-03-18
1,514,11,Try the mixology experience too!,2017-03-18
1,514,12,"The location is perfect, so central to everything and they made Tokyo easy!",2017-03-18
1,515,1,This is a large hotel with the personal sevice of a smaller hotel.,2017-03-18
1,515,2,"We took the bus from the airport that stops at a few hotels in the Shinjuku area, which made it very easy for us to get there with luggage.",2017-03-18
1,515,3,"The buffet breakfast was excellent, and both rooms we booked were very comfortable.",2017-03-18
1,515,4,"The hotel is connected by modern underground walkways to 2 subway stations, which made it easy to get around.",2017-03-18
1,516,1,Stayed just one night.,2017-03-17
1,516,2,"Great location, really close to two parks for a morning run.",2017-03-17
1,516,3,"Rooms are clean, spacious, and service was excellent.",2017-03-17
1,516,4,They do a great breakfast buffet.,2017-03-17
1,516,5,Have a shuttle to the airport but book early as it fills up,2017-03-17
1,517,1,Stayed 3 nights with wife and baby.,2017-03-15
1,517,2,Excellent suite.,2017-03-15
1,517,3,Very accomodating staff.,2017-03-15
1,517,4,Japanese Breakfast was great.,2017-03-15
1,517,5,Executive lounge can be a little too busy at times.,2017-03-15
1,517,6,"Decent location, few minutes walk to subway and 10 minute walk to Shinjuku station.",2017-03-15
1,517,7,I would not hesitate to choose this hotel again when in Tokyo.,2017-03-15
1,518,1,This Hilton property is everything you would expect from a downtown location in Asia.,2017-03-13
1,518,2,The elegant well dressed staff welcomes you at the door.,2017-03-13
1,518,3,The Front Desk staff is very friendly and helpful.,2017-03-13
1,518,4,The luggage was brought up as soon as we checked in.,2017-03-13
1,518,5,I mentioned it in my Conrad Hilton's review: don't be surprised if a girl delivers your bags.,2017-03-13
1,518,6,They are mostly girls taking care of luggage and they seem to enjoy it.,2017-03-13
1,518,7,The standard rooms are cozy and sufficient.,2017-03-13
1,518,8,Not big rooms but exactly what you need in Asia.,2017-03-13
1,518,9,Clean and well maintained which is important.,2017-03-13
1,518,10,I enjoyed the bathroom and how cool the shower is!,2017-03-13
1,518,11,Great city views from the rooms.,2017-03-13
1,518,12,This hotel has a fabulous selection of food.,2017-03-13
1,518,13,"From the bar to the restaurants and the desserts, everything is really good.",2017-03-13
1,518,14,The breakfast was my favorite time of the day.,2017-03-13
1,518,15,Wonderful selection and service.,2017-03-13
1,518,16,The hotel has a tennis court and even in February people were having fun outside hitting some balls with the rackets.,2017-03-13
1,518,17,There's a free shuttle service to the main metro station.,2017-03-13
1,518,18,You can walk around this area and go shopping or walk to the nearest park.,2017-03-13
1,518,19,The location is absolutely great for walking and seeing the most of downtown.,2017-03-13
1,518,20,"If you are a Hilton Honors member and have access to the Executive lounge, I really enjoyed this one.",2017-03-13
1,518,21,They have a great area and the view from there is outstanding.,2017-03-13
1,518,22,We saw the most beautiful sunset of the trip.,2017-03-13
1,518,23,If you don't have access to the lounge just try to get an even number room (opposite to the entrance).,2017-03-13
1,518,24,Our room was facing the entrance which was still a nice view.,2017-03-13
1,518,25,I loved this property and the staff was the best!,2017-03-13
1,518,26,Ernest at the Front Desk made our check in smooth and enjoyable.,2017-03-13
1,518,27,He has a great attitude all the time.,2017-03-13
1,518,28,"A very special thank you to Ari, who made our trip just Memorable.",2017-03-13
1,518,29,He gave us the best tips and suggestions on how to enjoy Tokyo to the max.,2017-03-13
1,518,30,His charisma and professionalism are one of a kind.,2017-03-13
1,518,31,Ari is a gem and we look forward to seeing him when we return.,2017-03-13
1,518,32,Note: Remember not to tip.,2017-03-13
1,518,33,This is not part of the Japanese culture.,2017-03-13
1,518,34,Must try: The fresh juice at the Breakfast in the Lobby restaurant.,2017-03-13
1,518,35,Enjoy!,2017-03-13
1,519,1,"I stayed two nights at Hilton Tokyo hotel last weekend and I have to say, this was by far, one of the best Hilton property I have ever experienced.",2017-03-13
1,519,2,"As Hilton Gold member, I got upgraded to executive room which was at the 31st floor which had lounge access.",2017-03-13
1,519,3,Rooms are larger than usual Tokyo hotels and quite new due to the recent renovation.,2017-03-13
1,519,4,The view was beautiful overseeing the skyline of Shinjuku buildings.,2017-03-13
1,519,5,"The lounge was great, seemed a little small considering total number of rooms, however served nice selection of beverages which I enjoyed very much.",2017-03-13
1,519,6,Every staffs I encountered were very polite and professional.,2017-03-13
1,519,7,I had no problem speaking English with hotel staffs and everyone was all eager to help me especially those at the front desk and concierge desk.,2017-03-13
1,519,8,I want to come back again soon.,2017-03-13
1,520,1,One of the advantages of staying here is that the Airport Limo Bus takes you from Narita to the Hotel with no need to take your bags up and down stairs and escalators.,2017-03-13
1,520,2,The rooms are big and very comfortable with a modern Japanese design.,2017-03-13
1,520,3,We had access to the Executive lounge where the staff is extremely friendly and helpful.,2017-03-13
1,520,4,Shout out to Waki who suggested several places for us to visit on a Sunday- we were able to see 3 Japanese brides in traditional dress - just beautiful.,2017-03-13
1,520,5,One option for Executive lounge members is to enjoy a traditional Japanese breakfast in Junisho (the restaurant) so make the reservation and experience it.,2017-03-13
1,520,6,The hotel has a convenient shuttle to Shinjuki station where you can shop - there is a high Takashimiya there.,2017-03-13
1,521,1,The Hilton Shinjuku is a beautiful hotel with top-notch hospitality.,2017-03-13
1,521,2,That experience is enhanced even more if you have the opportunity for repeat visits.,2017-03-13
1,521,3,The staff will get to know your preferences and will take care of them cheerfully.,2017-03-13
1,521,4,I highly recommend this hotel.,2017-03-13
1,521,5,The lounge is a great environment with a commanding view of Shinjuku.,2017-03-13
1,521,6,Clear days allow for a nice view of Mount Fuji as well.,2017-03-13
1,522,1,My second stay here – Still exceptional in every way.,2017-03-13
1,522,2,"Some new Hotel staff stars and stand out performers Ernesto and Rinna Hotel guest relations brilliance, friendly, accessible and savvy !",2017-03-13
1,522,3,You’re in excellent hands here.,2017-03-13
1,522,4,"It was January -1 degree outside at times, yet warm and tranquil and fully catered inside.",2017-03-13
1,522,5,The executive lounge was again perfect and absolutely essential component of our stay you have to be organised though or you will miss out on the best seats.,2017-03-13
1,522,6,This time as I had my girlfriend with me I switched to the lobby breakfast every morning it was exceptional and thorough .,2017-03-13
1,522,7,Hilton Tokyo is the perfect place to relax and recover from Air travel !,2017-03-13
1,522,8,pamper yourself and prepare if your heading out into wild Japan.,2017-03-13
1,522,9,"We borrowed some movies from the exec lounge DVD catalogue ordered some in room dining, stayed warm used the gym & pool, went shopping, back and forth in the Hilton shuttle to Shinjuku.",2017-03-13
1,522,10,Yoyogi park is close by and vast with temples and centuries old trees and on the other side you can access Harajuku for fashion shopping and Shibuya for entertainment not far.,2017-03-13
1,522,11,JRrail pass it back to Shinjuku.,2017-03-13
1,522,12,"Hilton Shuttles not far away, or waiting !",2017-03-13
1,522,13,"Underground shopping walkway connect Shinjuku to the metropolitan tower too, which you must go up to the viewing level it’s such a gobsmacking view of all of Tokyo - its 5 min walk back to Hilton from here and I think it was free.",2017-03-13
1,522,14,5 star Bliss - 5 star friendly staff – A Cocoon of luxury & warmth !,2017-03-13
1,522,15,"The massive city view suites are just so comfortable great bath and other room facilities, awesome views - high up in the sky !",2017-03-13
1,522,16,My favourite Luxury City Hotel on the planet!,2017-03-13
1,522,17,Can’t wait to come back !,2017-03-13
1,523,1,"Great locations, foods selections was excellent during the breakfast and on the all the outlets.",2017-03-13
1,523,2,Overall stay experience is excellent with flawless check in and check out services.,2017-03-13
1,523,3,Complimentary shuttle bus to Shinjuku area to all the food and shopping places.,2017-03-13
1,524,1,Tokyo Hilton in Shinjuku,2017-03-11
1,524,2,"*Service and Staff: As is very common with the Asian standard of customer service, the staff and service were just ridiculously awesome!",2017-03-11
1,524,3,So good!,2017-03-11
1,524,4,*Room: Perfect blend of Japanese culture and modern décor.,2017-03-11
1,524,5,One of the best in the Hilton system.,2017-03-11
1,524,6,The room has a contemporary Japanese style that feels both luxurious as well subtle.,2017-03-11
1,524,7,"Honestly, the Hilton hotels in Japan have some of the greatest appeal to me.",2017-03-11
1,524,8,"From entry into the room to the rice paper window coverings and hard black out shutter doors, the room feels like you are getting what you are paying for but also does not boast.",2017-03-11
1,524,9,The luxuries are subtle but most definitely there.,2017-03-11
1,524,10,"As far as plugs go, there are two US compatible outlets behind the table and also one next to the bed.",2017-03-11
1,524,11,There are two additional USB power slots.,2017-03-11
1,524,12,"The iron is awesome, but is labeled in Japanese.",2017-03-11
1,524,13,Have Google translate app loaded on your phone!,2017-03-11
1,524,14,If this reads just like my Osaka and Nagoya review because…the rooms are identical.,2017-03-11
1,524,15,*Bed: Firm but not too “Asian firm.” Very comfortable with a medium firm pillow and a medium weight comforter.,2017-03-11
1,524,16,"*Bathroom: Love this bathroom as it continues with the contemporary luxuries of the room, but again, does not seem over the top.",2017-03-11
1,524,17,"There is plenty of counter space, one outlet, a hair dryer, a western style shower head AND an Asian style wand.",2017-03-11
1,524,18,The best part of this bathroom is the fully electric TOTO toilet/bidet with a heated seat and remote control.,2017-03-11
1,524,19,One disappointment was the towels.,2017-03-11
1,524,20,They were far too rough and scratchy for a ‘luxury’ brand hotel.,2017-03-11
1,524,21,"The best part of this room was the high quality wireless iron and the hard, sliding blackout window shades.",2017-03-11
1,524,22,The outlets are also US compatible.,2017-03-11
1,524,23,The air condition was very sufficient.,2017-03-11
1,524,24,"*Bed: The bed was a little on the hard side, but still very comfortable.",2017-03-11
1,524,25,Comforter was light to medium in weight.,2017-03-11
1,524,26,*Bathroom: Clean and modern.,2017-03-11
1,524,27,My room had the Japanese electric toilet seat with bidet and heated seat.,2017-03-11
1,524,28,The shower uses the Asian style shower wand.,2017-03-11
1,524,29,*Gym: ,2017-03-11
1,524,30,-Free weights: Dumbbells ,2017-03-11
1,524,31,"-Cardio: 4 Treadmills, 3 bikes, 2 recumbent bikes, 4 ellipticals",2017-03-11
1,524,32,-Olympic: None,2017-03-11
1,524,33,"-Functional: Ab Balls, mats",2017-03-11
1,524,34,-Machines: Smith machines and full complement of PRECOR machines for a full body workout.,2017-03-11
1,524,35,*Dining: Did not try.,2017-03-11
1,524,36,"*Location: About a 10-15 minute walk from Shinjuku station and the restaurant, shopping, bar district beyond the station.",2017-03-11
1,524,37,There is not a lot in the immediate vicinity of the hotel.,2017-03-11
1,524,38,*Recommend restaurant /bar/ site: Robot Restaurant.,2017-03-11
1,524,39,Google it!!,2017-03-11
1,524,40,**** Most local restaurants and bars accept cash only.,2017-03-11
1,524,41,The ATMs are in the Family Mart and 7 Elevens.,2017-03-11
1,524,42,It is NOT convenient to test all the ATMs for compatibility.,2017-03-11
1,524,43,Recommend bringing cash from the airport.,2017-03-11
1,524,44,"There is an ATM at the hotel, but I did not try it.",2017-03-11
1,525,1,"I've had 2 separate one night stays, with the first one in late January and the second one early February 2017 at this property.",2017-03-10
1,525,2,"The first time I stayed at the hotel alone, the second time with three friends (we had booked two rooms).",2017-03-10
1,525,3,My 1st stay:,2017-03-10
1,525,4,"Checking in went quite okay, however I couldn't find a priority check-in counter for Hilton Gold and Diamond members, hence I waited a few minutes before it was my turn.",2017-03-10
1,525,5,"I had booked a standard room (using HHonors points) and as a Hilton Diamond member I was upgraded to a City King Suite, however only after some ""mild coercion"".",2017-03-10
1,525,6,"The room was spacious, clean and appeared to be quite new.",2017-03-10
1,525,7,"The bathroom was spacious, and the sofa / living room area was sufficiently large as well.",2017-03-10
1,525,8,"When I thought I'd drop by the executive lounge for a quick drink around 6pm, I was rather surprised to find a queue of approx.",2017-03-10
1,525,9,14-15 people waiting outside the exeutive lounge.,2017-03-10
1,525,10,"Upon having a closer look, this was the queue to check in with the executive lounge desk, and then there was another queue sort of inside the lounge with people waiting to be seated.",2017-03-10
1,525,11,"The hotel representatives as the desk were very apologetic, and provided me with a voucher so that I could enjoy my cocktail hour in the hotel bar instead.",2017-03-10
1,525,12,"Fair enough, but I missed out on the nice views of the city from the lounge.",2017-03-10
1,525,13,My 2nd stay:,2017-03-10
1,525,14,My friend and I had booked a two bed standard room and we got upgraded to a Deluxe double bed room.,2017-03-10
1,525,15,"Fair enough, as I understand there aren't that many hotels with higher room categories that have two beds.",2017-03-10
1,525,16,"Again I was very happy with the room, which also appeared to be quite new and was sufficiently spacious (at least by Tokyo standards).",2017-03-10
1,525,17,"Just before 6pm I went up the the executive lounge, thinking I'd secure a nice table for my two colleagues and I.",2017-03-10
1,525,18,"Again, the lounge was packed, however luckily there wasn't that many people queueing this time.",2017-03-10
1,525,19,I was seated at one of the high tables (with bar stools) and made an agreement with one of the representatives that I would be granted a nicer table once one opened up.,2017-03-10
