hotel_id,comment_id,sentence_num,sentence,date
1,796,17,We enjoyed the stay at the Hilton very much and would highly recommend.,2016-09-08
1,796,18,Thank you Hilton for a fantastic stay!,2016-09-08
1,797,1,"Great service here, very convenient airport bus ride, use executive level room to get free breakfast and happy hour cocktails.",2016-09-07
1,797,2,Also offers afternoon tea but did not try that.,2016-09-07
1,797,3,Very convenient to all train lines/connections.,2016-09-07
1,797,4,Even for non Japanese speaker!,2016-09-07
1,798,1,The Hilton is connected underground to the subway station (5 min walk) - which is very convenient so you don't have to battle the elements outside.,2016-09-07
1,798,2,"I found the rooms to be a great size, plenty of space with a large shower, including tub in the bathroom.",2016-09-07
1,798,3,As a Hilton Gold member we had access to the executive lounge and free breakfast.,2016-09-07
1,798,4,"This perk is super convenient, to have access to drinks all day long and snacks afternoon - 9 pm.",2016-09-07
1,798,5,"Concierege was very helpful, I emailed in advance of our trip and they set up multiple restaurant reservations for us.",2016-09-07
1,798,6,Language was never a problem.,2016-09-07
1,798,7,Highly recommend!,2016-09-07
1,799,1,Stayed here for the second time.,2016-09-07
1,799,2,Great location and very convenient to anywhere in Tokyo - short walk to Shinjuku station which can take you anywhere.,2016-09-07
1,799,3,"Staff bends over backwards to help you and the lobby service is outstanding - always folks standing by to answer questions, provide directions, et cetera.",2016-09-07
1,799,4,Restaurant is excellent and provides a great breakfast.,2016-09-07
1,799,5,"Great mattress, clean room - all good!",2016-09-07
1,800,1,Thoroughly enjoyable experience - really impressed with attentive and helpful staff.,2016-09-06
1,800,2,The concierge service was outstanding.,2016-09-06
1,800,3,The variety of restaurants and bars would appeal to anyone.,2016-09-06
1,800,4,Quality of food was excellent.,2016-09-06
1,800,5,Hotel has a free bus service to local shopping complex.,2016-09-06
1,800,6,Would stay again,2016-09-06
1,801,1,I picked this hotel because of it's location.,2016-09-05
1,801,2,It is very centrally located and easy walking distance to many great areas.,2016-09-05
1,801,3,We took the train in from the airport and the hotel does have a free shuttle to and from the train station.,2016-09-05
1,801,4,"When we checked in, the staff was very friendly and helpful.",2016-09-05
1,801,5,"The room was large, upscale, clean and modern.",2016-09-05
1,801,6,The bed was comfortable and the free wifi quick and reliable.,2016-09-05
1,801,7,The view of the city from my room was fantastic.,2016-09-05
1,801,8,But where this hotel really shines is it's club lounge/breakfast options.,2016-09-05
1,801,9,"As a HHonors Diamond member, I get free lounge access for drinks/snacks in the evening and breakfast in the morning.",2016-09-05
1,801,10,Here I was told that I could either take breakfast in the club lounge or enjoy the full HUGE breakfast buffet in the hotel's main restaurant.,2016-09-05
1,801,11,"We went to the club lounge on the first night and while it is the biggest lounge I have ever been in, they told us that Diamond members get to go to a second smaller lounge as well.",2016-09-05
1,801,12,It was incredibly upscale with fantastic free drink and food options.,2016-09-05
1,801,13,"For breakfast the next morning, we went to the buffet in the main restaurant.",2016-09-05
1,801,14,It was huge and the food was great.,2016-09-05
1,801,15,Dozens of different tables had many Western and Asian options.,2016-09-05
1,801,16,And everyone we dealt with at the hotel was so helpful and friendly.,2016-09-05
1,801,17,They did a great job of reinforcing the Hilton brand.,2016-09-05
1,801,18,I would really recommend this hotel.,2016-09-05
1,802,1,"I have been a regular guest of this hotel since the 1990s, and I have mixed feelings about what this hotel has become.",2016-09-05
1,802,2,"The rooms are spacious by the Japanese standards, and the location is good--within walking distance (10+ minutes) of the central areas of Shinjuku but not in the middle of the craziness.",2016-09-05
1,802,3,"Also, the hotel offers a range of restaurant options.",2016-09-05
1,802,4,"The shuttle service to JR Shinjuku Station, Airport Limousine Bus, etc., too, are quite useful.",2016-09-05
1,802,5,"Also, the recent renovations made their rooms more pleasant.",2016-09-05
1,802,6,"With this said, I feel compelled to point out that they aren't what they used to be.",2016-09-05
1,802,7,"I miss the smooth transactions I used to enjoy at the reception desk, for instance.",2016-09-05
1,802,8,"Although there is a person or two directing guests, the U-shaped reception area can now create a chaotic impression--with a dramatic increase in the number of non-Japanese Asian guests who do tend to be quite loud and ignore the line(s)/staff directions.",2016-09-05
1,802,9,The breakfast is the same way.,2016-09-05
1,802,10,"Although the selection is a little limited, if you have lounge access, it would be wise to utilize the Exec Lounge for breakfast because the 1st-floor restaurant can get absolutely chaotic--and I don't remember this happening until a few years ago.",2016-09-05
1,802,11,Perhaps it's time for them to implement some serious crowd-control strategies.,2016-09-05
1,802,12,"The quality of the front desk staff, too, has become a little inconsistent in the recent years, in my view.",2016-09-05
1,802,13,"For instance, the last time my same-sex spouse and I checked in, the Japanese male agent wanted to confirm a couple of times that we knew our junior suite only had one king-size bed.",2016-09-05
1,802,14,"When he realized that we were a couple, his attitude changed completely.",2016-09-05
1,802,15,"It's 2016, and it is Hilton.",2016-09-05
1,802,16,"Maybe the manager needs to remind the employees that, at times, they may get same-sex couples whom they should treat with equal respect?",2016-09-05
1,802,17,"This was shocking to me because, in my 20+ years of visiting Japan frequently, I've found the Japanese--male or female--to be very gay friendly.",2016-09-05
1,802,18,"More importantly, my spouse and I have been staying at Hilton Tokyo since the 1990s, and this has never happened before.",2016-09-05
1,802,19,"On another recent occasion, a European male employee took care of the check-out process.",2016-09-05
1,802,20,"For some reason, he rushed us so badly that he didn't even tell us the total charges and merely handed over an envelope with the folio as he asked about our credit card (it wasn't even crowded).",2016-09-05
1,802,21,"Although he had been friendly up to that point, he made his discontent somewhat clear when I asked him to go over the charges.",2016-09-05
1,802,22,"I should have perhaps pointed out to him that this entire transaction could have been prevented, had he done his job and taken an extra 6.5 seconds to inform us of the total charges.",2016-09-05
1,802,23,"Just 10 years ago, these things would have been unthinkable at Hilton Tokyo.",2016-09-05
1,802,24,"There are so many nice hotels in Tokyo that offer more updated infrastructure, good meal options and great service these days (heck, in Japan, the cheapest of the hotels would give you pretty good service!) but, as an HHonors elite member, I prefer to stick with Hilton.",2016-09-05
1,802,25,"Luckily, another Hilton, Hilton Tokyo Odaiba, has recently opened in (relatively) central Tokyo, and I find its infrastructure, service and meal options to be far superior--although it is in an area that COULD be slightly trickier to navigate.",2016-09-05
1,802,26,"I really WANT TO like Hilton Tokyo and WANT TO stay with them because I prefer Shinjuku over Odaiba, but they have been slipping a little in the recent years.",2016-09-05
1,803,1,The family of four could stay in a junior suite comfortably.,2016-09-04
1,803,2,The staff was great and the service was very quick.,2016-09-04
1,803,3,The bathroom is rather small but very clean.,2016-09-04
1,803,4,The shuttle between the hotel and Shinjuku station was very convenient.,2016-09-04
1,804,1,After getting off the taxi.,2016-09-02
1,804,2,"I was warmly greeted by the staff, he was all smiley and sincere which I really appreciated after a long ride from narita to the hotel.",2016-09-02
1,804,3,"Check in was pretty quick, however there's no signages to tell you where to stand and wait for check in or out.",2016-09-02
1,804,4,So guests are just standing anywhere and everywhere.,2016-09-02
1,804,5,A little confusing.,2016-09-02
1,804,6,Room was decent and big for Japanese standard but a little worn out.,2016-09-02
1,804,7,"One downside of the room that I really need to point out is the carpet, it looks and feels filthy dirty.",2016-09-02
1,804,8,"I stepped on some sticky residue 3 times and god knows what it is, I had to place napkins on the spots so please do wear the bathroom slippers provided.",2016-09-02
1,804,9,I got them to clean the carpet twice !!,2016-09-02
1,804,10,Generally all the Japanese staff were friendly and helpful I really appreciate it.,2016-09-02
1,804,11,"But this particular staff ""Mari*a"" at the concierge was not very sincere in helping when I asked for directions and informations, she doesn't even look you in the eye and I felt she just wants me to leave her alone.",2016-09-02
1,804,12,So I approach a Japanese staff later and she made it all very clear.,2016-09-02
1,804,13,"I was staying at the Hilton Narita earlier in August, I must say Hilton Tokyo Hotel and the one at Narita are worlds apart!!",2016-09-02
1,804,14,"I will never ever stay at Hilton Narita again , service was really at the rock bottom and that was my first Hilton experience they totally ruined it.",2016-09-02
1,804,15,However Hilton Tokyo changed my first impression that I had from Hilton Narita.,2016-09-02
1,804,16,I will definitely stay at Hilton Tokyo in my 5 upcoming trips next year !!,2016-09-02
1,804,17,"Oh and I forgot to mention, the breakfast was amazing!!!",2016-09-02
1,804,18,Don't skip it!,2016-09-02
1,804,19,Enjoy!,2016-09-02
1,805,1,I stayed at the Hilton in Tokyo in October last year for work.,2016-09-02
1,805,2,Initially the hotel felt nice and inviting.,2016-09-02
1,805,3,Got to the room and was unimpressed.,2016-09-02
1,805,4,Not at the standard as other Hilton Hotels.,2016-09-02
1,805,5,"Room was hot, felt weathered, and the bathroom appeared in need of refurbishment.",2016-09-02
1,805,6,Aircon wasn't great either.,2016-09-02
1,805,7,"The service wasn't friendly, it felt it was more just obligatory.",2016-09-02
1,805,8,Hotel is actually in Shinjuku too so can be a bit far from some things.,2016-09-02
1,806,1,Good hotel for room quality (cleaning) and staff courtesy.,2016-09-02
1,806,2,"A good position in Shinjuku, near the main station (about 10 minute by feet) and the metro service is linked directly to the hotel lobby.",2016-09-02
1,806,3,Maybe the quality/price can be improved (for example providing a bottle of water everyday like other hotel chains of the same level).,2016-09-02
1,807,1,I have been visiting Hilton Tokyo regularly for many years.,2016-09-02
1,807,2,Its location at Shinjuku is perhaps the most convenient for business or for leisure.,2016-09-02
1,807,3,The staff at its Exec Lounge is the best among all.,2016-09-02
1,807,4,They consistently make the extra effort to make me feel welcome and appreciated.,2016-09-02
1,807,5,They are the reason I keep going back to Hilton Tokyo whenever I visit there.,2016-09-02
1,808,1,"Stayed here in June/July, while touring Japan.",2016-09-01
1,808,2,"The hotel is in Shinjuku, but not in the busy, noisy section.",2016-09-01
1,808,3,Room: our junior suite was large and well kept.,2016-09-01
1,808,4,It had all the amenities we needed and the room was quiet.,2016-09-01
1,808,5,Lounge: the food offering was ample and fresh.,2016-09-01
1,808,6,We tried the other breakfast locations on the main floors of the hotel.,2016-09-01
1,808,7,"Although they had more options, we liked the cozy setting of the lounge.",2016-09-01
1,808,8,Other services: the hotel provided free shuttle (although a bit infrequent) to the main stretch of Shinjuku.,2016-09-01
1,808,9,That saved us a lot of walking/taxi fare.,2016-09-01
1,808,10,Service: every staff member we encountered was super nice and helpful.,2016-09-01
1,808,11,"We visited the main lobby's concierge for lots of trip planning and the nice lady (with glasses, can't remember name) was spot on with all her recommendations!",2016-09-01
1,808,12,I would definitely stay here again in the future!,2016-09-01
1,809,1,We were lucky enough to secure a family suite so the four of us could stay together.,2016-09-01
1,809,2,The quality of the service was amazing from start to finish.,2016-09-01
1,809,3,The concierge service was so helpful and the restaurant staff great to get us what we needed.The location is perfect for wandering in to Shinjuku through the park and exploring the neighborhood.,2016-09-01
1,809,4,There is easy access to the Metro so you can make a quick start.,2016-09-01
1,809,5,Staying here really helped make our Tokyo experience an unforgettable one.,2016-09-01
1,810,1,We came to Tokyo to see our son stationed outside of Tokyo.,2016-08-28
1,810,2,Great location with easy access to train.,2016-08-28
1,810,3,"If you're a Hilton diamond member, the executive lounge was superb for evening cocktail hour.",2016-08-28
1,810,4,Diamond breakfast was great offering traditional American and Japanese items.,2016-08-28
1,810,5,Room was small compared to typical American hotel rooms.,2016-08-28
1,810,6,We didn't spend much time in the room so it didn't matter.,2016-08-28
1,810,7,We were able to get a roll away bed in the jr King room for son so he didn't have to travel back to base every night.,2016-08-28
1,810,8,Would recommend this hotel.,2016-08-28
1,811,1,Shinjuku Hilton is the perfect location if you want to see and experience Tokyo.,2016-08-27
1,811,2,"It's near the subways, malls, restaurants.",2016-08-27
1,811,3,A great place to unwind and have the perfect Tokyo experience.,2016-08-27
1,811,4,"I would recommend it to friends, families who are visiting Tokyo for the first time and for those who are repeat visitors like me",2016-08-27
1,812,1,Had Diamond status so was assigned the breakfast place on 2nd floor.,2016-08-25
1,812,2,Restaurant clearly lacked japanese options for breakfast.,2016-08-25
1,812,3,No cold soba,2016-08-25
1,812,4,No tofu,2016-08-25
1,812,5,No natto,2016-08-25
1,812,6,No soft boiled or raw egg or onsen tamago.,2016-08-25
1,812,7,Sigh..went to Matsuya for breakfast after a few days.,2016-08-25
1,813,1,"The location was great, we could walk around in the Shinjuku district and shops with ease.",2016-08-24
1,813,2,"The room was great, not too spacious, and we had a great view of Shinjuku.",2016-08-24
1,813,3,The food was excellent.,2016-08-24
1,813,4,"The hotel lobby was so spacious, clean and fancy!",2016-08-24
1,814,1,"Ok, not the cheapest hotel around, but they delivered on everything you are paying for when you stay at a hotel on a trip - comfort and great customer service.",2016-08-24
1,814,2,"This was a last minute trip for us, so I was literally planning each day that morning at the concierge counter.",2016-08-24
1,814,3,"I went back two or three times during the day, and ever experience was perfect - they didn't rush me and they were able to explain everything so well, from which train to board to what time was best to see a given site.",2016-08-24
1,814,4,The staff behind the front desk were equally great.,2016-08-24
1,814,5,"The restaurant staff was great too (yes, the food was insanely expensive - but for those times when we didn't have the energy to head out, the convenience was worth the price).",2016-08-24
1,814,6,"The Hilton is about a ten minute's walk to Shinjuku station, from which point you can very easily get anywhere in Tokyo or beyond.",2016-08-24
1,814,7,We didn't hesitate to make the walk two or three times a day.,2016-08-24
1,814,8,Force yourself to use the trains often.,2016-08-24
1,814,9,Nervous about taking a day trip out of Tokyo?,2016-08-24
1,814,10,Try Kamakura - it's less than an hour away and you can walk everywhere you want to go (or rent bicycles).,2016-08-24
1,815,1,Value for Money.,2016-08-23
1,815,2,Status recognition and you are miles ahead of competitions.,2016-08-23
1,815,3,The concierge service has been excellent particularly for non Japanese speakers.,2016-08-23
1,815,4,Location is perfect with many underground walkway leading to Shinjuku away from the sun or rain.,2016-08-23
1,815,5,Easy access to Nishi Shinjuku station.,2016-08-23
1,816,1,"Great location , not in the heart of hustle and bustle but within walking distance.",2016-08-22
1,816,2,Reception and bar area world class ..,2016-08-22
1,816,3,"What you would expect from the hilton , rooms though were lil disappointing bathroom was small and stuck in time ( more like a holiday inn) room itself was okay .",2016-08-22
1,816,4,Japan is pricey thus for the price we paid for the room we expected more space etc...,2016-08-22
1,816,5,Also it may be about time free wifi is given taken the price you pay...,2016-08-22
1,817,1,Spent 2 nights at this hotel towards the end of our Japan trip.,2016-08-22
1,817,2,"The location of the hotel is great - close to Shinjuku station, close to the Tokyo metropolitan towers ( from where you get a great view of the city ) and some of the nicest restaurants in the city.",2016-08-22
1,817,3,We got a room on 32nd floor with a lovely view though the room was small for 3 of us.,2016-08-22
1,817,4,The staff at check in and concierge was very helpful.,2016-08-22
1,817,5,We also had a dinner at metropolitan grill restaurant in the hotel which was superb.,2016-08-22
1,817,6,The breakfast spread was generous.,2016-08-22
1,817,7,"The hotel is not cheap - we paid around USD 400 per night , but Tokyo 5 stars are costly.",2016-08-22
1,817,8,"Overall, a good option if you are looking for western 5 star accommodation in the heart of Shinjuku.",2016-08-22
1,818,1,I stop in Hilton group hotels all over the world on business and for leisure.,2016-08-22
1,818,2,I stopped here on vacation with my family and would say Hilton Tokyo is one of the best.,2016-08-22
1,818,3,"Great location, superb service and lovely rooms.",2016-08-22
1,818,4,Hard to fault.,2016-08-22
1,818,5,Well done Hilton Tokyo,2016-08-22
1,819,1,"The hotel is in a central location, the room was very clean and the staff were very friendly.",2016-08-21
1,819,2,They upgraded us to an amazing suite free of charge and we had an incredible view.,2016-08-21
1,819,3,This was my second time staying here and the previous time I stayed in a standard room and my experience was still great.,2016-08-21
1,819,4,"It is definitely on the expensive side however if you are looking for a clean, safe and comfortable stay with very helpful staff look no longer.",2016-08-21
1,819,5,There's also a shuttle that takes you to the subway station (and there's a return shuttle as well) which was super convenient.,2016-08-21
1,819,6,There's also a bus that takes you directly from the airport to the hotel and from the hotel to the airport which is also convenient.,2016-08-21
1,819,7,There's a fee for the latter as it is not a hotel bus but rather a company and it's called Airport Express.,2016-08-21
1,820,1,I had a three-night stay here and found the hotel to be fantastic.,2016-08-21
1,820,2,"Very happy with the size of the rooms, which have fantastic views of the city.",2016-08-21
1,820,3,The lobby is always bustling with people and the staff are very helpful.,2016-08-21
1,820,4,"You can use the Friendly Airport Limousine to arrive directly from the airport, or use the shuttle bus from Shinjuku station.",2016-08-21
1,820,5,There's also a mall underneath the hotel which includes a convenience store and several restaurants.,2016-08-21
1,820,6,Be aware that if you want to eat in the hotel the restaurant prices are extortionate.,2016-08-21
1,821,1,This is a wonderful location and great and comfortable hotel.,2016-08-20
1,821,2,The staff is wonderful and room was very large and extremely comfortable.,2016-08-20
1,821,3,There are many restaurants and bars.,2016-08-20
1,821,4,Our only complaint was the pizza from St. George's.,2016-08-20
1,821,5,There was a larger buffet being offered,2016-08-20
1,822,1,"As a loyal Hilton Honnors member, this hotel brand was specifically chosen for a once in a lifetime holiday trip to Japan.",2016-08-20
1,822,2,"Room small and dirty No seating in Lobby Area Very expensive, pay 30% less to stay in Waldorf in NYC and have a much better quality of room and stay !!",2016-08-20
1,823,1,"A brilliant location, easy transfer options available (complimentary shuttle to the station; or grab the airport bus to/from the hotel) and of course beautifully appointed rooms.",2016-08-19
1,823,2,We had a bit of drama at checkin (note: always check the number of occupants you book the room for when making the booking) but we got there in the end thanks to some great customer service.,2016-08-19
1,823,3,Would definitely recommend staying here.,2016-08-19
1,823,4,Didn't eat onsite but made use of the gym facilities which were great.,2016-08-19
1,824,1,I have stayed here once or twice a year for sometime now when in Tokyo on business or vacation.,2016-08-19
1,824,2,"Staff is great, rooms are very nice and the entire experience is always positive and pleasant.",2016-08-19
1,824,3,The location is very convenient though a bit of a walk to Shinjuku station which can be overcome by the courtesy bus service provided,2016-08-19
1,825,1,The Hilton Tokyo is more than you expect from a Hilton hotel.,2016-08-18
1,825,2,"It is modern, it is efficient and it is very nice.",2016-08-18
1,825,3,The hotel offers a shuttle service to Shinjuku station that is very convenient.,2016-08-18
1,825,4,"The rooms are nice, modern and comfortable.",2016-08-18
1,825,5,The breakfast is the best buffet I've experienced in a Hilton.,2016-08-18
1,825,6,"It offers both western and japanese options, with variety, quality and presentation.",2016-08-18
1,826,1,Wonderful stay at Hilton Tokyo!,2016-08-17
1,826,2,"From the arrival to the departure my family and I felt a special care from all the staff, in each department, there are brilliant people who really make a difference in a guest’ stay and I like to congratulate all the management for that.",2016-08-17
1,826,3,"I know it's difficult to provide a personalized service in such a big property but several times my wife and I have been amazed by the level of service of the Hotel, the quality of food and the passion of each employee!",2016-08-17
1,826,4,I believe the Hilton Tokyo is a reference property for the brand and definitely a Hotel I can recommend to anyone travelling to Japan.,2016-08-17
1,826,5,"Thank you, will come back!",2016-08-17
1,827,1,Stayed 4 nights recently with my wife and daughter at Hilton.,2016-08-16
1,827,2,As a HHonors Diamond member was upgraded to a beautiful 1 bedroom suite; very comfortable for the 3 of us.,2016-08-16
1,827,3,"The executive level lounge has great views of the city, ample amount of beverages, wine, champagne and booze to choose from.",2016-08-16
1,827,4,The food is a little light but it's enough to eat a bit before heading out in Tokyo for great food.,2016-08-16
1,827,5,The service that we received over the 4 nights was above and beyond.,2016-08-16
1,827,6,"Again, as HHonors at check in they are aware of status but concierge and staff had no idea and they treat each guest with great respect.",2016-08-16
1,827,7,"If you do stay at this property, please visit the concierge and ask for Marina.",2016-08-16
1,827,8,This lady is awesome!!,2016-08-16
1,827,9,"As this was my 1st time in Tokyo, I had many questions and things to see/do on my list while in town.",2016-08-16
1,827,10,My 1st morning I approached her with my list and she took the time to break down what I should do day 1 and not only what I should do but in what order and gave me directions of how to reach each destination.,2016-08-16
1,827,11,"After an extended discussion, Marina told me don't do more than we scheduled for the day and to come visit her tomorrow for her to map out my 2nd & 3rd day.",2016-08-16
1,827,12,"Well, with her guidance and great knowledge of the city, within our 4 nights we were able to see everything within Tokyo that we were interested in and had enough time on our final day to get a day trip to Mt. Fuji/Hakone.",2016-08-16
1,827,13,Marina is a tremendous asset and it doesn't stop with her.,2016-08-16
1,827,14,"Upon check in, we had the pleasure to have Sophie (from the UK) bring our bags up and she took time to sit with us and give us a break down of the property.",2016-08-16
1,827,15,After explaining all of our benefits she reviewed a city map with me and explained where we were in location to the city and also provided a locals view of the major attractions.,2016-08-16
1,827,16,The morning breakfast at the lobby level always had a wide range of choices and terrific service.,2016-08-16
1,827,17,There is a reason that I'm a loyal Hilton Member because of experiences like this.,2016-08-16
1,828,1,This was a great hotel for my first night in Japan.,2016-08-16
1,828,2,It's a cut above the other Hiltons I've stayed in.,2016-08-16
1,828,3,"The front desk were great; I arrived at about 11am after an overnight flight from Australia and was expecting to leave my bags and come back later to pick up the keys, but they let me check in early which was really good.",2016-08-16
1,828,4,I was on a high floor and had a good view over the skyline of Tokyo.,2016-08-16
1,828,5,Comfortable bed and Japanese style deep bath.,2016-08-16
1,828,6,"The Executive lounge is great and served really good canapes before dinner, and other guests were well behaved, a change from some I've been in where people attack the buffet as if they haven't eaten for a month.",2016-08-16
1,828,7,Shinjuku was a good location to start exploring Tokyo - I'd definitely spend a night or two here again if I come back to Japan.,2016-08-16
1,829,1,"On our way to the hotel, we were talking about fireworks with the driver.",2016-08-16
1,829,2,Upon arrival to the hotel we saw the driver talking to the concierge.,2016-08-16
1,829,3,"A couple of minutes later one of the staff approached me with flyers about an upcoming festival and good spots I ought go to, to check the fireworks.",2016-08-16
1,829,4,This foreshadowed our stay at Hilton Tokyo.,2016-08-16
1,829,5,"Everyone, without exception, went out of their way to help and serve.",2016-08-16
1,829,6,"We had booked two rooms, a twin deluxe and a junior suite.",2016-08-16
1,829,7,The junior suite room was very spacious.,2016-08-16
1,829,8,"The rooms were spotless and modernly furnished, and the bathroom was very clean.",2016-08-16
1,829,9,Both rooms and bathrooms were equipped with the usual essentials.,2016-08-16
1,829,10,"I especially liked the fact that we each had a clean pajama that we could, not to mention Japanese Yukatas were available as well.",2016-08-16
1,829,11,We had fun taking photos posing in them.,2016-08-16
1,829,12,The breakfast buffet boasted a variety of western and Japanese style dishes.,2016-08-16
1,829,13,The Japanese vegetable curry was delicious.,2016-08-16
1,829,14,The hotel is well located atop Nishi-Shinjuku metro station.,2016-08-16
1,829,15,There are a couple of convenience stores behind the hotel.,2016-08-16
1,829,16,"As for restaurants, there is a good number of establishments right next to the hotel.",2016-08-16
1,829,17,"We never ran out of bottled water, after a long day of sightseeing we always came back home to find a couple of them supplied.",2016-08-16
1,829,18,"I really can’t fault the hotel, as everything was up to par with Hilton standard.",2016-08-16
1,829,19,"If I ever get the chance to travel to Tokyo again, I’d choose to stay here again.",2016-08-16
1,829,20,"Oh, one more thing, the day we were supposed to leave for Osaka I asked the concierge if there are any lockers at the station that we could stash in one of our extra luggage (which happened to contain items from our shopping spree in Shibuya) the concierge asked me where would I be staying next and I said Hilton Osaka, and Hilton Odaiba after that, she then told me that instead they could send our luggage to our last hotel stay which is in Odaiba and we wouldn’t have to worry about it.",2016-08-16
1,829,21,I opted for that and they sent our luggage to Odaiba for around 1400 yen (if my memory serves me right).,2016-08-16
1,830,1,The bathroom improved with a separate wet space compared to the same room I stayed 5 years ago.,2016-08-16
1,830,2,"However, the executive lounge provided less items for breakfast and there is no bartender for cocktails.",2016-08-16
1,831,1,Location is in Shinjuku commercial district.,2016-08-15
1,831,2,In the morning you could see people are busy walking around or cycling for working.,2016-08-15
1,831,3,Love to see the dynamic people in Tokyo.,2016-08-15
1,831,4,Best city view with very good architecture high rise office buidling.,2016-08-15
1,831,5,Another plus I still had the quietness in the area / noise proof from the hotel.,2016-08-15
1,831,6,10 - 15 minutes walking distance to Shinjuku Station or Shinjuku shopping area.,2016-08-15
1,831,7,There is also regular hotel shuttle bus to Shinjuku Station back and forth.,2016-08-15
1,831,8,"Very convenience for any travellers : solo, couples, family or business travellers.",2016-08-15
1,831,9,The room is quite spacy compare to most hotels in Japan.,2016-08-15
1,831,10,"Very cozy room, clean and very helpful staff.",2016-08-15
1,831,11,The breakfast was very good.,2016-08-15
1,831,12,"This was my 2nd time, and still had best experience so far.",2016-08-15
1,831,13,Definitely will come again to this hotel.,2016-08-15
1,832,1,My partner and I stayed in Hilton Tokyo for the first time in July for 4 nights.,2016-08-15
1,832,2,"After a long 12 hr day of travel from Sydney, we arrived in the early evening to check in.",2016-08-15
1,832,3,We were lucky enough to be upgraded to an executive room (I'm hilton gold) and was looked after by Mr Ernesto at the front desk who was guest relations.,2016-08-15
1,832,4,Over the course of our stay he was fantastic in making us feel welcomed at home.,2016-08-15
1,832,5,The service and facilities were impeccable.,2016-08-15
1,832,6,Top notch stay and highly recommended!,2016-08-15
1,833,1,We spent 5 nights here.,2016-08-14
1,833,2,It is hard to fault the hotel as it provides a typical Hilton experience which is always enhanced in Asia with the amazing helpful and gracious service.,2016-08-14
1,833,3,"Rooms are very spacious by Japanese standards, extremely comfortable and subtly decorated.",2016-08-14
1,833,4,"The concierge service is really, really good with lovely engaging and helpful staff.",2016-08-14
1,833,5,Breakfasts are always a treat with great choices for Western and Asian travelers.,2016-08-14
1,833,6,The foyer and lobby restaurant are always buzzing and are a local 'place to be' with weddings on weekends and high teas etc served in the afternoons.,2016-08-14
1,833,7,"The pool, gym and spa are of high standard with a lovely Japanese bath which was quiet and relaxing.",2016-08-14
1,833,8,"To be honest though, we would only stay here again if in Tokyo for holidays for the Hilton Honours extras or if there for business.",2016-08-14
1,833,9,"Even though it is in Shinjuku, it is away from the sights and night life in the area although Shinjuku station is near.",2016-08-14
1,833,10,"The location itself felt more business than fun and the hotel gets a little crazy with people there for weddings, restaurants etc which can be a little confronting as a staying guest.",2016-08-14
1,833,11,"As I said up front, nothing at all wrong with it and many things right, but for the location and a more colorful experience I would probably look at different options in the price range next time.",2016-08-14
1,833,12,A call out to the concierge desk again however as they managed to get us into some pretty awesome restaurants at short notice.,2016-08-14
1,833,13,A note to first time travelers to Japan - the hotel to hotel luggage forwarding service between cities is extremely reasonable from a cost perspective and really efficient.,2016-08-14
1,833,14,It makes traveling hassle free.,2016-08-14
1,833,15,See separate review of the Hilton's Grill restaurant.,2016-08-14
1,834,1,I was greeted very warmly by the staff at the checkin counter.,2016-08-14
1,834,2,"After a few minutes of checking room availability, they came up with an upgrade to the executive floor for me which was very much appreciated.",2016-08-14
1,834,3,"The room was about medium sized, very comfortable.",2016-08-14
1,834,4,"The executive floor lounge was very nice, the main lounge was a bit crowded so they escorted me to the ""secret lounge"".",2016-08-14
1,834,5,It had a great view and very personalized service along with a nice variety of food and drinks.,2016-08-14
1,834,6,Much quiter atmosphere.,2016-08-14
1,834,7,The morning breakfast in the main lobby was very good and had a wide selection.,2016-08-14
1,834,8,There is also breakfast available up near the executive floor for a more quite morning.,2016-08-14
1,834,9,"I took the airport limousine shuttle bus from Haneda for about $10 or $20 USD, hassle free and quick.",2016-08-14
1,834,10,"The hotel is about a 10-15 minute walk from Shinjuku Station which is the busiest train station in the world, I'm told.",2016-08-14
1,834,11,I can believe it!,2016-08-14
1,835,1,Narita Limousine bus service starts and stops at this hotel located about 10 minutes from Shinjuku Station.,2016-08-14
1,835,2,Wonderfully maintained property with a perfectly gracious staff that can't seem to do enough for you.,2016-08-14
1,835,3,"Had a bit of a hiccup with a dinner steak, but once Diego, Director F&B, got his hands on the situation all was good with the world.",2016-08-14
1,835,4,"Room,amentities and the entire facility are well maintained and thought out.",2016-08-14
1,835,5,Second floor dining area has been completely redone and is simply gorgeous.,2016-08-14
1,835,6,Keep up the wonderful work!!,2016-08-14
1,836,1,This is the third time I stayed in Hilton Tokyo.,2016-08-14
1,836,2,I found that the executive level room was refreshed.,2016-08-14
1,836,3,This makes the hotel deserve its price.,2016-08-14
1,836,4,The staffs in reception are very friendly.,2016-08-14
1,836,5,But the service of shuttle bus drives are different.,2016-08-14
1,836,6,"Some one are very friendly, others love to be COOL.",2016-08-14
1,836,7,The breakfast is perfect.,2016-08-14
1,836,8,"They provide Japanese and Continental style food, you can choose what you want.",2016-08-14
1,837,1,The service was good but not great compared to the standard at other hotels in Japan.,2016-08-13
1,837,2,My room definitely could use a fresh coat of paint and the furniture was worn from the wear and tear.,2016-08-13
1,837,3,The bathroom could be cleaner as there were rust stains and some mildew in the grout of bathtub walls.,2016-08-13
1,838,1,Wonderful service culture at the hotel.,2016-08-12
